Date,Tweet Text,Retweets,Favorites,Followers,Follows
01/02/2022 03:21,Great to have FREE NOW partnering on this important discussion on #accessibility. Please sign up and help develop a more inclusive transport infrastructure. #transport #equity #disabilitymatters #disabilityawareness,0,1,732,1038
01/02/2022 03:19,#Equity_Release #mortgage #lending keeps growing annually according to figures from the #Equity Release Council!,0,0,1963,1408
01/02/2022 03:17,"Interesting dynamics in #equity and #credit markets: 2 weeks ago equities were in FED panic mode while HY credits were quiet (V2X-white wider than XOVER-green), while last week was the opposite. Now the divergence is massive with equity vola back at 25 while XOVER still at wides!",0,1,1262,520
01/02/2022 03:16,"Please I really new financial support to grow my tech business 550k right now, it can be an equity or a loan, if you can help, my account detail is 2080663830 zenith bank, Jolomi Odion Dudu #help #assist #donate #support #fund #tech #equity #loan #lift #sponsor",2,0,534,289
01/02/2022 03:16,How/why did Finland reform their ed system 30+ years ago? They realized their own citizens were their most valuable resource & investing in them was their best chance at a prosperous future. How did they do it? With a system focused on #equity - the best system for ALL. #LIFE2022,0,0,1082,1626
01/02/2022 03:12,"Moment of truth, If you your count is an ABC Corrective then Yellow line will be broken soon. If your count is Impulsive down then this is wave 4 of 5 crossing Yellow is the invalidation ! #NDX #QQQ #stockmarkets #stocks #trading #equity #nq #nq100 #trade #StockMarket #trading",0,0,102,78
01/02/2022 03:02,CROSS-BORDER COLLABORATION: I ran the BBC World Service – it showed me how universities can be truly global  via @timeshighered #HigherEd #GlobalGoals #Equity,1,0,1619,1208
01/02/2022 03:01,"#VXN Broke down the Mid-Line good for NDX'S Bulls so far ( @ Wave C) , or we bounce back up & it's good for Bears( for WAVE 5) #NDX #QQQ $SPY #SPX500 #stockmarkets #stocks #trading #equity #nq #nq100 #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment",0,0,102,78
01/02/2022 03:00,"Introducing #TriggerMe #Telegram #Bot for tracking the markets realtime. #Equity/#Cryptocurrency/#Indices/#Crypto Be with the price, Track it Live! Access bot on Telegram: @TriggerMe_bot  Details:",0,0,12070,3684
01/02/2022 03:00,We wish everyone celebrating a Happy #LunarNewYear filled with good luck and prosperity in the #YearoftheTiger. #ChineseNewYear #SocialImpact #diversity #equity #inclusion,0,0,7216,416
01/02/2022 02:58,📆🗣️🌿🏙️March 3rd! Our researcher @GageMatheney will take part in this intl seminar for @USForg 🙌👇 #cities #equity #NatureBasedSolutions,0,2,2733,920
01/02/2022 02:54,"Covid's low broken TL is NEXT, a retest or a run for a real break out! #NDX #QQQ $SPY #SPX500 #stockmarkets #stocks #trading #equity #nq #nq100 #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #money $spy",1,0,102,78
01/02/2022 02:53,"2nd consecutive BULL DAY Nifty50 and BankNifty closed in green, up by 1.37% and 1.40% respectively. Advance/ Decline (NSE)- 1041 : 851 Here are the list of stock among top movers from nifty200. #Index #nifty50 #StockMarket #equity",1,0,55,66
01/02/2022 02:52,"Clear break out of the Orange line, blue TL is NEXT ! #SPX $SPY #SPX500 #stockmarkets #stocks #trading #equity #nq #nq100 #trade #StockMarket #trading #invest #DayTrading #STONKS #investing #investment #money $spy",1,0,102,78
01/02/2022 02:50,Join our mission! Make sure to follow us:  #WeAreSTEM #WRSTEM #WomenInScience #DiversityInScience #WomenInSTEM #equality #equity #empowerment #GenderEquality #Steminist #GirlsInSTEM #WomenEmpowerment #WomensRights #feminism #feminist #SheCanSTEM,4,1,2,8
01/02/2022 02:49,Really excited to welcome a fab panel of guest speakers on #voiceovers to our next branch meeting on Wed 9th Feb 7pm. Don’t miss Craig Van Ness @craig_VO Camilla Laxton @LoquaciousMedia & Neil Gardner @LadbrokeAudio. The meeting is in person AND on Zoom. #Actors #Equity,1,4,2419,2000
01/02/2022 02:45,"In our latest #interview in partnership with @SLAS_Org, we speak to @raven_solo, a global #diversity, #equity, and #inclusion thought leader, about the diverse future of the scientific industry. Check out the full interview below!",0,0,151,100
01/02/2022 02:37,"We're delighted to share the inaugural issue of Vividh: our newsletter on Diversity, Equity & Inclusion (DEI). Read the full edition here:  #diversity #equity #inclusion #DEI",0,2,4270,235
01/02/2022 02:37,"$FCMB #First City Monument Bank Plc FCMB GROUP PLC FY21 (Unaudited) Earnings Release: FCMB released its unaudited FY’21 results, reporting Gross Earnings of ₦208.5 billion, 5% higher than 2020 performance. The rise in earnings was…  #equity #stocks",0,0,9107,4216
01/02/2022 02:37,"$FIDELITYBK #Fidelity Bank Plc FIDELITY BANK PLC FY21 (Unaudited) Earnings Release - Loan book growth, lower Opex drive record profits: Fidelity Bank recently released its unaudited results for the 2021 financial period, reporting Gross…  #equity #stocks",0,0,9107,4216
01/02/2022 02:31,#PostMarket 🌆 - 01st February 2022📈 ⠀ Today's Top Gainers:⠀ 🥇TATASTEEL 🥈SUNPHARMA 🥉INDUSINDBK #FundsIndiaBroking #BSE #NSE #Nifty50 #Sensex #StockMarket #StocksToBuy #banknifty #personalfinance #FundsIndia #Equity #EquityMarkets,2,3,24121,255
01/02/2022 02:31,It's unfair to be languishing for 35 to 45 months with IRCC Rabat @CanAmbMorocco but we are aware that Canada is a country of #equity and #justice: that's why we have this enthusiasm to request your intervention M @SeanFraserMP #freeapplicantsIRCCrabat,2,3,111,152
01/02/2022 02:30,"Introducing #TriggerMe #Telegram #Bot for tracking the markets realtime. #Equity/#Cryptocurrency/#Indices/#Crypto Be with the price, Track it Live! Access bot on Telegram: @TriggerMe_bot  Details:",0,0,12070,3684
01/02/2022 02:28,Bernstein Daily Performance Update - YTD: #DAX (-2.6%); S&P 500 (-5.26%); #RTS (-10.06%); SPDR #Gold Shares (-1.68%); #Bitcoin (-16.89%) #ETFs #Invest #Equity #AssetManagement #Retirement #Compounding #ValueInvesting #WarrenBuffett,0,0,131,310
01/02/2022 02:24,"Thank you Isabel. It was a pleasure to join the rich discussion @GasteinForum - to achieve equity, we first must be inclusive and have everyone at the table. #EQUITY #JUSTICE RT @IAenderl: In case you missed our talk about an inclusive #PandemicAccord 1 week ago @GasteinForum with the magnificent Dr. Ayoade Alakija👑@yodifiji  Why her first day @ACTAccelerator felt like her first day of boarding school in England👇 #DecolonizeGlobalHealth",0,1,33670,115
01/02/2022 02:17,"#Telecom #operator #Bharti #Airtel on #January 31, #announced an #agreement to #acquire about 25% #equity #stake in #Bengaluru-based #technology startup #Lavelle #Networks.",0,0,758,46
01/02/2022 02:10,"There is still time to register for today's #LunchandLearn! Our speaker, Derek Gallagher from Global Shares, will be focusing on 'The Common Pitfalls for #startups and their #equity'. Register your interest below 👇",0,0,5692,1499
01/02/2022 02:01,#Equity partner demoted shortly before company was to be sold would miss out on any shares of the proceeds. Was this an act of age #discrimination?  #EmploymentLaw,0,0,1429,1381
01/02/2022 02:00,"Introducing #TriggerMe #Telegram #Bot for tracking the markets realtime. #Equity/#Cryptocurrency/#Indices/#Crypto Be with the price, Track it Live! Access bot on Telegram: @TriggerMe_bot  Details:",0,0,12070,3684
01/02/2022 01:56,The latest edition of #UEChats is up. Here is your opportunity to learn about why performative statements still occur and how we as equity practitioners can move these statements to action within our organizations  #Diversity #equity #inclusion #belonging,0,0,67,232
01/02/2022 01:55,In Economics the real difference of..... #Equality #Equity #Budul,0,1,234,196
01/02/2022 01:55,Telecom major @airtelindia has acquired about a 25 per cent equity stake in Bengaluru-based technology startup @lavellenetworks . #technology #startup #telecom #stakes #equity #bengaluru,0,0,7350,1846
01/02/2022 01:47,Top Losers #equity #equities #stocks #StocksToBuy #StockMarket #StockTrader #sharemarket #INTRADAY #daytradingtips #Niftybank #banknifty #Nifty #trading #TRADINGTIPS #tradingstrategy #daytrading,1,0,1246,3089
01/02/2022 01:46,Top Gainers #equity #equities #stocks #StocksToBuy #StockMarket #StockTrader #sharemarket #INTRADAY #daytradingtips #Niftybank #banknifty #Nifty #trading #TRADINGTIPS #tradingstrategy #daytrading,1,0,1246,3089
01/02/2022 01:45,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,0
01/02/2022 01:45,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,0
01/02/2022 01:44,#equity #StocksToBuy Bought some HP adhesive at 388. Anchor investors lock in period is over. It's a good company. Can be added in SIP manner. No recommendation plz do due diligence. @ShaBhargava @marketgriffins @manjubagriya2 @AnupPallikonda,1,3,1114,1645
01/02/2022 01:44,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,0
01/02/2022 01:42,"#Nifty #Niftybank #lt #larsen&tourbo #StockMarket #stocks #investing #equity #trading #TradingView #investing #niftyinfra Larsen short term tgt acheived, can join our #telegramchannel for #INTRADAY #portfolio designing #multibagger and #pennystocks",0,0,458,514
01/02/2022 01:39,#IRCTC Sell IRCTC @ CMP 857.55 Target :- 844.65 StopLoss :- 864.00 TimeFrame :- INTRADAY #Nifty #BankNifty #sensex #StockMarket #stocks #StocksToTrade #StockIdea #stockpicks #stockstowatch #Intraday #equity #trading #algotrading,0,0,549,28
01/02/2022 01:38,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:35,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:35,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:33,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:33,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:31,BLUE DIAMOND CAPITAL #trade #option #trade sector #forex #trading #investing #bdc #bdcapital #trading view #bluediamond #trader #calls #currency #crpto #equity #domocalls #sharemarket #stockmarket #profit #forex calls #profits #investments,0,0,0,1
01/02/2022 01:30,"The local #equity indexes pared their advances in the late afternoon session, although they remain above the neutral levels. #BudgetWithOpoyi #Budget",0,0,11466,51
